experiment,backend,variant,samples,input_size,hidden_size,output_size,epochs,batch_size,num_threads,num_ranks,tile_size,repetition,warmup_reps,t_train,t_loss_eval,t_total,final_loss,updates_per_epoch,global_batch_size,last_global_batch_size
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,64,1,0,4,2,7.058530403,3.255993610,10.314524014,0.499999970,64,128,128
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,128,64,1,0,5,2,7.046174776,3.256109403,10.302284179,0.499999970,64,128,128
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,256,1,1,0,1,2,99.989199394,3.212501977,103.201701371,0.499999970,32,256,256
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,256,1,1,0,2,2,103.692975398,3.212150816,106.905126214,0.499999970,32,256,256
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,256,1,1,0,3,2,103.697050806,3.212027300,106.909078106,0.499999970,32,256,256
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,256,1,1,0,4,2,103.702921120,3.211738793,106.914659914,0.499999970,32,256,256
exp7_batch_seq,seq,seq,8192,1024,1536,10,20,256,1,1,0,5,2,103.703222901,3.211139241,106.914362142,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,8,1,0,1,2,16.312321771,3.382129952,19.694451723,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,8,1,0,2,2,16.445450518,3.376880264,19.822330782,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,8,1,0,3,2,16.450322248,3.377057580,19.827379828,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,8,1,0,4,2,16.702305034,3.349316824,20.051621858,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,8,1,0,5,2,16.717789894,3.346492289,20.064282183,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,32,1,0,1,2,5.404681163,3.407582501,8.812263664,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,32,1,0,2,2,5.396882659,3.400981316,8.797863975,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,32,1,0,3,2,5.392700639,3.403467301,8.796167940,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,32,1,0,4,2,5.393324651,3.401681032,8.795005683,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,32,1,0,5,2,5.392534830,3.403345902,8.795880731,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,64,1,0,1,2,4.822903203,3.305152606,8.128055809,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,64,1,0,2,2,4.837754030,3.303409606,8.141163636,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,64,1,0,3,2,4.837981164,3.296245279,8.134226443,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,64,1,0,4,2,4.838411538,3.296914103,8.135325640,0.499999970,32,256,256
exp7_batch_omp,omp,omp,8192,1024,1536,10,20,256,64,1,0,5,2,4.819574369,3.279711479,8.099285848,0.499999970,32,256,256
